band_00_mae,band_00_rmse,band_01_mae,band_01_rmse,band_02_mae,band_02_rmse,band_03_mae,band_03_rmse,band_04_mae,band_04_rmse,band_05_mae,band_05_rmse,band_06_mae,band_06_rmse,band_07_mae,band_07_rmse,band_08_mae,band_08_rmse,band_09_mae,band_09_rmse,band_10_mae,band_10_rmse,band_11_mae,band_11_rmse,band_12_mae,band_12_rmse,band_13_mae,band_13_rmse,band_14_mae,band_14_rmse,band_15_mae,band_15_rmse,band_16_mae,band_16_rmse,band_17_mae,band_17_rmse,band_18_mae,band_18_rmse,band_19_mae,band_19_rmse,band_20_mae,band_20_rmse,band_21_mae,band_21_rmse,band_22_mae,band_22_rmse,band_23_mae,band_23_rmse,band_24_mae,band_24_rmse,band_25_mae,band_25_rmse,band_26_mae,band_26_rmse,band_27_mae,band_27_rmse,band_28_mae,band_28_rmse,band_29_mae,band_29_rmse,band_30_mae,band_30_rmse,max_abs_err,mean_abs_err,mse,name,rmse
0.28768205642700195,0.2951173186302185,0.19438698887825012,0.20079337060451508,0.11341851204633713,0.12094361335039139,0.09915345907211304,0.10665260255336761,0.06712052971124649,0.08159948885440826,0.05093783140182495,0.06518678367137909,0.05551743879914284,0.07200963795185089,0.0588492788374424,0.07746048271656036,0.05453309044241905,0.07418980449438095,0.0515645407140255,0.07587767392396927,0.050538163632154465,0.07428079098463058,0.05638599395751953,0.07905875891447067,0.059715382754802704,0.08269105106592178,0.05871695280075073,0.0811261385679245,0.05666257068514824,0.0798199251294136,0.0587146021425724,0.08589867502450943,0.0569770373404026,0.08245273679494858,0.0574125312268734,0.08343201130628586,0.057028912007808685,0.0830865427851677,0.05955231189727783,0.08617755025625229,0.06886784732341766,0.10083615779876709,0.07890123873949051,0.11922164261341095,0.08916523307561874,0.13098585605621338,0.09655112773180008,0.14346210658550262,0.10038655251264572,0.15074710547924042,0.10175079107284546,0.1546587496995926,0.10421396046876907,0.15672224760055542,0.1128702163696289,0.16877101361751556,0.10764623433351517,0.15590637922286987,0.12259387969970703,0.17327189445495605,0.12341833114624023,0.1651114523410797,0.9928362369537354,0.08746322989463806,0.016048932448029518,p002_smile_left,0.12668438123158482
0.28370824456214905,0.29279395937919617,0.19521567225456238,0.2057732194662094,0.1150158941745758,0.12863434851169586,0.1037079319357872,0.11926664412021637,0.08315207809209824,0.11065554618835449,0.06525929272174835,0.08755379915237427,0.07191122323274612,0.09671588987112045,0.07702837884426117,0.10444094240665436,0.0740617960691452,0.10159194469451904,0.07510629296302795,0.10730163007974625,0.07242707163095474,0.10232166945934296,0.07553090900182724,0.10371182858943939,0.07865589112043381,0.10684511810541153,0.07886871695518494,0.10643845051527023,0.07840568572282791,0.10678703337907791,0.08686242252588272,0.12309728562831879,0.08007575571537018,0.1101030707359314,0.08019471168518066,0.11042385548353195,0.07957117259502411,0.11007583141326904,0.0832371786236763,0.11405898630619049,0.09142950177192688,0.12462550401687622,0.09876392781734467,0.1367572695016861,0.10694555938243866,0.14680787920951843,0.10997628420591354,0.15312153100967407,0.11140748113393784,0.15674476325511932,0.10906822979450226,0.1544824093580246,0.11045153439044952,0.15525905787944794,0.1165967807173729,0.1638619750738144,0.1085607260465622,0.14773619174957275,0.11912750452756882,0.16120488941669464,0.1177043542265892,0.15264518558979034,0.9931279420852661,0.10123421996831894,0.01906113512814045,p002_smile_right,0.13806206983867964
0.3085263967514038,0.3164782226085663,0.20348505675792694,0.21184943616390228,0.12968891859054565,0.13916848599910736,0.0943061113357544,0.10555195063352585,0.07550649344921112,0.09588117897510529,0.06346721947193146,0.08256979286670685,0.06936042755842209,0.09099968522787094,0.07101207226514816,0.09418250620365143,0.07007954269647598,0.09357747435569763,0.07412269711494446,0.10094334930181503,0.0766429454088211,0.10488326102495193,0.07650656253099442,0.10275030881166458,0.07944292575120926,0.1054435446858406,0.07446548342704773,0.09983067959547043,0.0724138468503952,0.09767499566078186,0.08791159838438034,0.11989930272102356,0.07659931480884552,0.10489682853221893,0.07979104667901993,0.10826040804386139,0.07804738730192184,0.10666951537132263,0.07546869665384293,0.10335991531610489,0.08821090310811996,0.12392333149909973,0.1067650094628334,0.15692904591560364,0.10861348360776901,0.1610751748085022,0.11453300714492798,0.17565101385116577,0.11407581716775894,0.17816783487796783,0.1289437860250473,0.20503820478916168,0.11689300090074539,0.18415255844593048,0.13269785046577454,0.20815593004226685,0.11997650563716888,0.18049262464046478,0.14586545526981354,0.22093580663204193,0.13326041400432587,0.18665318191051483,0.9937310814857483,0.10474397987127304,0.022701134905219078,p003_neutral_front,0.1506689580013716
0.3086431324481964,0.31737157702445984,0.2077547013759613,0.21718327701091766,0.13229376077651978,0.14339163899421692,0.09749088436365128,0.110469751060009,0.0874883159995079,0.10989784449338913,0.07203551381826401,0.09039516001939774,0.07949688285589218,0.09992454946041107,0.08239448815584183,0.10453718900680542,0.08179941028356552,0.10558680444955826,0.08873552829027176,0.11485547572374344,0.09082797169685364,0.11872115731239319,0.08839572966098785,0.11650014668703079,0.09124091267585754,0.12009798735380173,0.08700349926948547,0.11602415889501572,0.08409477770328522,0.111787348985672,0.1051570326089859,0.1373368501663208,0.08942238986492157,0.11999964714050293,0.09267835319042206,0.12388668954372406,0.08871211856603622,0.11768810451030731,0.08814841508865356,0.11764663457870483,0.1059066578745842,0.1462814211845398,0.1254952847957611,0.17866049706935883,0.128113254904747,0.18283896148204803,0.1354696899652481,0.19898539781570435,0.13638009130954742,0.20339201390743256,0.14915966987609863,0.22477833926677704,0.13681833446025848,0.2051388919353485,0.1542360931634903,0.23312219977378845,0.13472886383533478,0.1957075446844101,0.16481366753578186,0.2434234619140625,0.14980292320251465,0.20622780919075012,0.9079060554504395,0.11822772026062012,0.027280377224087715,p003_neutral_left,0.1651677245229458
0.3138791024684906,0.3214960992336273,0.20436805486679077,0.2116328924894333,0.12912636995315552,0.1367308497428894,0.09190764278173447,0.10018675774335861,0.06344219297170639,0.07754844427108765,0.05517376586794853,0.0752105787396431,0.060772404074668884,0.08421105891466141,0.06356394290924072,0.08915756642818451,0.06403391808271408,0.09118914604187012,0.06698320060968399,0.09739498794078827,0.07216788083314896,0.10617997497320175,0.07611016184091568,0.10935941338539124,0.08098171651363373,0.11428356915712357,0.07681586593389511,0.10844677686691284,0.07485798001289368,0.10513165593147278,0.08179871737957001,0.11263704299926758,0.07923982292413712,0.11256255209445953,0.08208391815423965,0.11534643918275833,0.0796637088060379,0.11334757506847382,0.07760214060544968,0.1122560054063797,0.09209439158439636,0.13764910399913788,0.11152318120002747,0.1724628061056137,0.11420588195323944,0.1795104593038559,0.12195059657096863,0.19517210125923157,0.1226925477385521,0.19906538724899292,0.13813947141170502,0.226958766579628,0.1276370882987976,0.2090461403131485,0.14020703732967377,0.22571323812007904,0.13316963613033295,0.2095440924167633,0.1547994464635849,0.24049566686153412,0.1472322791814804,0.2163698673248291,0.9923590421676636,0.10641127824783325,0.025770999491214752,p003_neutral_right,0.16053348401880135
0.3130733072757721,0.32088765501976013,0.2064073085784912,0.21405114233493805,0.13170339167118073,0.1400538682937622,0.09588164836168289,0.10527634620666504,0.07355493307113647,0.09059850871562958,0.06256017088890076,0.07963752746582031,0.06808052957057953,0.08786780387163162,0.07018903642892838,0.09169415384531021,0.06914789229631424,0.09158428758382797,0.07196079939603806,0.09726859629154205,0.07501328736543655,0.1018744707107544,0.07587511092424393,0.10110907256603241,0.07878540456295013,0.10360290110111237,0.07243846356868744,0.09622029215097427,0.068503737449646,0.09164801239967346,0.07956793159246445,0.1080775335431099,0.07200965285301208,0.09767976403236389,0.07535343617200851,0.1011868491768837,0.07206954061985016,0.0976916253566742,0.07016817480325699,0.09557519108057022,0.08651649951934814,0.1203601211309433,0.10693178325891495,0.15510323643684387,0.10929553955793381,0.16042664647102356,0.11711049824953079,0.17714443802833557,0.11760242283344269,0.18145667016506195,0.13259731233119965,0.20761661231517792,0.12128297239542007,0.18852896988391876,0.13719964027404785,0.2114795297384262,0.12496375292539597,0.1858154535293579,0.15150921046733856,0.22474201023578644,0.13953255116939545,0.19221508502960205,0.989688515663147,0.10475005954504013,0.022632725536823273,p003_smile_front,0.15044176792640823
0.3085748255252838,0.3173958659172058,0.206973135471344,0.2165304273366928,0.13167978823184967,0.142816424369812,0.09676448255777359,0.1096908450126648,0.08581900596618652,0.10823357105255127,0.07101783156394958,0.08949647843837738,0.07830879837274551,0.09888869524002075,0.08125955611467361,0.10349120199680328,0.0806974321603775,0.10457579791545868,0.08707873523235321,0.11341580748558044,0.08935602754354477,0.1174946278333664,0.08720128238201141,0.11544819921255112,0.09002229571342468,0.11887543648481369,0.08541667461395264,0.11430342495441437,0.08218847960233688,0.10972076654434204,0.1018742099404335,0.13389107584953308,0.08710715919733047,0.1175273209810257,0.09027376770973206,0.12128838151693344,0.08625530451536179,0.11510588228702545,0.08577464520931244,0.11480188369750977,0.10364373028278351,0.14380119740962982,0.12357445061206818,0.17714855074882507,0.1265377402305603,0.1815856695175171,0.134339839220047,0.19850176572799683,0.13562099635601044,0.20341728627681732,0.14844746887683868,0.22509591281414032,0.13635456562042236,0.20542626082897186,0.15345244109630585,0.23287983238697052,0.13446956872940063,0.19593054056167603,0.16399158537387848,0.24264779686927795,0.14958058297634125,0.20646131038665771,0.9803232550621033,0.11690220236778259,0.026986023411154747,p003_smile_left,0.1642742323407866
0.3129445016384125,0.320233017206192,0.2030494660139084,0.20958764851093292,0.12866531312465668,0.1357424408197403,0.09201879799365997,0.09969589859247208,0.06378918141126633,0.07706873118877411,0.05478500947356224,0.07341745495796204,0.06036623939871788,0.08244264125823975,0.06305068731307983,0.08738476037979126,0.06339533627033234,0.08936165273189545,0.06662125885486603,0.09577149152755737,0.07144900411367416,0.10376991331577301,0.07508577406406403,0.1067432388663292,0.07973670959472656,0.11144626885652542,0.07556919008493423,0.10540539026260376,0.07378769665956497,0.10208883136510849,0.08104082196950912,0.11009425669908524,0.07811428606510162,0.10934166610240936,0.08074076473712921,0.11195263266563416,0.07840150594711304,0.10956721752882004,0.07689879834651947,0.10897870361804962,0.09175056964159012,0.13474173843860626,0.1109042838215828,0.16910895705223083,0.11406127363443375,0.17698721587657928,0.12071150541305542,0.19118037819862366,0.12074875831604004,0.19422534108161926,0.13523662090301514,0.22075709700584412,0.12515738606452942,0.2032221257686615,0.13693973422050476,0.2181144803762436,0.1312054842710495,0.20312213897705078,0.15173447132110596,0.231764018535614,0.1461123824119568,0.20956046879291534,0.9943623542785645,0.10530884563922882,0.02464744634926319,p003_smile_right,0.15699505198974645
0.30130860209465027,0.3088204562664032,0.1945429891347885,0.2010491043329239,0.1255166232585907,0.1329062283039093,0.0914606973528862,0.0996832624077797,0.06973274052143097,0.08641892671585083,0.05477391555905342,0.07028317451477051,0.05805512145161629,0.07612867653369904,0.05876026675105095,0.07830370217561722,0.05664043128490448,0.07691536098718643,0.05814677104353905,0.0829651802778244,0.0591631643474102,0.08507416397333145,0.059946972876787186,0.08304672688245773,0.06297407299280167,0.08562503755092621,0.059155724942684174,0.08202991634607315,0.058853790163993835,0.08245421200990677,0.0732196718454361,0.10524478554725647,0.06263630092144012,0.08978772163391113,0.06563418358564377,0.09282831102609634,0.06499820947647095,0.09332607686519623,0.062189579010009766,0.09049462527036667,0.0680316761136055,0.1027723103761673,0.07808011770248413,0.12526720762252808,0.07954233139753342,0.12963971495628357,0.08193041384220123,0.138784721493721,0.08072878420352936,0.14032451808452606,0.09082293510437012,0.16146059334278107,0.08256223052740097,0.1460454761981964,0.09267611056566238,0.1629427671432495,0.0850508064031601,0.14280210435390472,0.10372692346572876,0.17200331389904022,0.09837762266397476,0.1481592357158661,0.980967104434967,0.08514786511659622,0.01640496216714382,p004_neutral_front,0.12808185729112387
0.30636540055274963,0.313137948513031,0.19641950726509094,0.20101146399974823,0.1284443587064743,0.1331639140844345,0.09364747256040573,0.09776797890663147,0.06342753022909164,0.07105498760938644,0.0476231575012207,0.059033896774053574,0.04875384271144867,0.06278026849031448,0.04879032075405121,0.06424977630376816,0.04641103371977806,0.06333919614553452,0.045604199171066284,0.06509370356798172,0.04649769142270088,0.06812810152769089,0.04961264505982399,0.07002080976963043,0.05336664617061615,0.07351820915937424,0.0502503328025341,0.07107347995042801,0.0505208745598793,0.07177237421274185,0.059087123721838,0.08108073472976685,0.05401041731238365,0.07858021557331085,0.05750899016857147,0.0823206827044487,0.05679910629987717,0.0825250893831253,0.053845394402742386,0.08024955540895462,0.057695455849170685,0.09247147291898727,0.06371714174747467,0.11061937361955643,0.06353303790092468,0.11193137615919113,0.06440464407205582,0.11913064867258072,0.062312185764312744,0.11969447880983353,0.06951457262039185,0.13511346280574799,0.06405723094940186,0.12346605211496353,0.07109972834587097,0.1337171047925949,0.0696554109454155,0.12169677019119263,0.08536015450954437,0.1428360790014267,0.0872775986790657,0.13007903099060059,0.9954962730407715,0.074704609811306,0.013361760415136814,p004_neutral_left,0.11559308117329867
